class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
face,-0.0192925,-0.6344547,-0.2192727,0.9952009,-0.0086825,-0.6710349,-0.2001644,0.9962862,-0.0080922,-0.6707923,-0.1998946,0.9964505,-0.0087227,-0.6711343,-0.2007872,0.9965196,-0.0402965,-0.6671489,-0.1971721,0.9958013,-0.0398180,-0.6678320,-0.1988132,0.9956673,-0.0405431,-0.6687089,-0.1989734,0.9953380,0.0454720,-0.6455877,-0.0969006,0.9971948,-0.0963318,-0.6390250,-0.0959768,0.9957983,0.0041597,-0.6046374,-0.1876785,0.9878631,-0.0368318,-0.6011118,-0.1850024,0.9856995,0.1432087,-0.4584259,-0.0686924,0.7317151,-0.1724803,-0.4532578,-0.0611247,0.6829142,0.1637786,-0.3704268,-0.1856684,0.0994268,-0.1680965,-0.3540119,-0.1503773,0.0840482,0.0839091,-0.4225814,-0.2805750,0.0531725,-0.1304299,-0.4151834,-0.2879129,0.0348683,0.0619034,-0.4142551,-0.2960015,0.0811820,-0.1043214,-0.4132145,-0.3160747,0.0599043,0.0554764,-0.4367096,-0.3011316,0.1073851,-0.1002830,-0.4387238,-0.3038713,0.0888228,0.0723727,-0.4218806,-0.2764987,0.0963809,-0.1186462,-0.4167648,-0.2876016,0.0844790,0.1370427,-0.0046852,0.0149316,0.0011307,-0.1366241,-0.0233556,-0.0096894,0.0008526,0.1663487,-0.1369435,-0.1633988,0.0053341,-0.0700274,-0.2737138,-0.1718423,0.0034572,0.2431831,0.0554629,0.0464830,0.0003300,0.0053044,-0.0410787,-0.0888954,0.0001780,0.2290720,0.1234881,0.1032600,0.0002099,-0.0018480,0.0318673,-0.0127681,0.0001762,0.3712532,-0.3199376,-0.2241370,0.0007650,0.0299801,-0.2582430,-0.3331240,0.0007510
face,-0.0205524,-0.6352740,-0.2193358,0.9949945,-0.0099496,-0.6719574,-0.1997449,0.9960921,-0.0093648,-0.6717628,-0.1994420,0.9962921,-0.0099882,-0.6720617,-0.2003321,0.9963389,-0.0417215,-0.6679041,-0.1969325,0.9955704,-0.0412540,-0.6685909,-0.1985483,0.9954443,-0.0419595,-0.6694825,-0.1986826,0.9950374,0.0440161,-0.6463186,-0.0954472,0.9969938,-0.0987523,-0.6392581,-0.0954609,0.9954669,0.0027582,-0.6052353,-0.1874904,0.9867302,-0.0385961,-0.6015314,-0.1849665,0.9842408,0.1405803,-0.4616338,-0.0675469,0.7032846,-0.1742314,-0.4531493,-0.0613089,0.6459640,0.1616070,-0.3815506,-0.1831595,0.0995468,-0.1687379,-0.3554595,-0.1502762,0.0796282,0.0835617,-0.4296324,-0.2826625,0.0547252,-0.1276429,-0.4250822,-0.2871826,0.0343833,0.0612683,-0.4202064,-0.2986564,0.0845815,-0.1001908,-0.4257784,-0.3151863,0.0602094,0.0550384,-0.4425624,-0.3019523,0.1117569,-0.0989556,-0.4514982,-0.3034994,0.0886151,0.0722123,-0.4287914,-0.2786179,0.1002252,-0.1166323,-0.4271320,-0.2872653,0.0837651,0.1364381,-0.0052586,0.0150345,0.0011299,-0.1360509,-0.0227043,-0.0098586,0.0008376,0.1647446,-0.1853969,-0.1631323,0.0060912,-0.0711725,-0.3156002,-0.1704700,0.0039294,0.2428182,-0.0223860,0.0485672,0.0003966,0.0077135,-0.1094813,-0.0670116,0.0002028,0.2294810,0.0426197,0.1048661,0.0002454,0.0033615,-0.0427527,0.0087147,0.0001930,0.3702991,-0.3961714,-0.2146389,0.0009105,0.0308445,-0.3212116,-0.2948817,0.0008342
face,-0.0207012,-0.6362984,-0.2181465,0.9950012,-0.0095912,-0.6726136,-0.1989761,0.9961147,-0.0090172,-0.6724247,-0.1986600,0.9963350,-0.0096374,-0.6727057,-0.1995525,0.9963751,-0.0413682,-0.6690884,-0.1956380,0.9955979,-0.0409033,-0.6697846,-0.1972545,0.9954743,-0.0416124,-0.6706805,-0.1973574,0.9950324,0.0446343,-0.6462020,-0.0955341,0.9970148,-0.0981036,-0.6413004,-0.0938943,0.9954736,0.0025432,-0.6058760,-0.1864619,0.9862106,-0.0388261,-0.6029345,-0.1836305,0.9836273,0.1396408,-0.4615085,-0.0677649,0.6749303,-0.1736254,-0.4552988,-0.0575365,0.6169131,0.1530259,-0.3820312,-0.1822863,0.0972609,-0.1639458,-0.3686407,-0.1395181,0.0745210,0.0749324,-0.4415095,-0.2802209,0.0542561,-0.1182727,-0.4445937,-0.2559077,0.0333120,0.0536557,-0.4359801,-0.2926987,0.0851518,-0.0896822,-0.4457678,-0.2782277,0.0593856,0.0514791,-0.4565947,-0.2930787,0.1124578,-0.0909277,-0.4674987,-0.2651719,0.0869531,0.0657942,-0.4408013,-0.2748456,0.1009992,-0.1082031,-0.4457473,-0.2546088,0.0818576,0.1355828,-0.0053077,0.0147105,0.0011236,-0.1352362,-0.0226660,-0.0096185,0.0008211,0.1639053,-0.1944242,-0.1648706,0.0064011,-0.0712598,-0.3279819,-0.1616032,0.0041886,0.2420698,-0.0314203,0.0446600,0.0004286,0.0086010,-0.1276517,-0.0624395,0.0002193,0.2287283,0.0341515,0.1004506,0.0002674,0.0047644,-0.0618997,0.0132778,0.0002050,0.3655143,-0.4112514,-0.2197190,0.0010007,0.0300241,-0.3478700,-0.2884126,0.0009013
face,-0.0209612,-0.6375061,-0.2185789,0.9950426,-0.0095631,-0.6735090,-0.1996136,0.9961637,-0.0090034,-0.6733220,-0.1992914,0.9963955,-0.0096207,-0.6735865,-0.2001729,0.9964247,-0.0413193,-0.6702012,-0.1961902,0.9956565,-0.0408595,-0.6708944,-0.1978126,0.9955339,-0.0415742,-0.6717866,-0.1978924,0.9950622,0.0450937,-0.6464810,-0.0963873,0.9970449,-0.0975942,-0.6424677,-0.0944556,0.9954963,0.0022310,-0.6068584,-0.1868867,0.9859124,-0.0390803,-0.6042406,-0.1839942,0.9832487,0.1383454,-0.4619949,-0.0684197,0.6497452,-0.1735112,-0.4567770,-0.0564264,0.5911554,0.1476908,-0.3818166,-0.1814385,0.0940231,-0.1636380,-0.3724964,-0.1304095,0.0698313,0.0750589,-0.4356811,-0.2762525,0.0530345,-0.1175738,-0.4459556,-0.2391703,0.0322931,0.0548830,-0.4285865,-0.2874364,0.0846635,-0.0888317,-0.4460641,-0.2601540,0.0586192,0.0533535,-0.4492812,-0.2881621,0.1118788,-0.0908381,-0.4684366,-0.2484088,0.0854432,0.0665258,-0.4350221,-0.2709486,0.1006468,-0.1077343,-0.4475865,-0.2381630,0.0801509,0.1347218,-0.0054173,0.0144087,0.0011124,-0.1344081,-0.0225183,-0.0093959,0.0008020,0.1635011,-0.1881890,-0.1631569,0.0068064,-0.0706732,-0.3262876,-0.1461899,0.0044789,0.2424485,-0.0267943,0.0524878,0.0004719,0.0120057,-0.1215338,-0.0433227,0.0002392,0.2294467,0.0379647,0.1090296,0.0002931,0.0090336,-0.0556965,0.0317812,0.0002199,0.3639422,-0.4010498,-0.2051758,0.0011034,0.0309237,-0.3379956,-0.2661940,0.0009742
face,-0.0180477,-0.6368044,-0.2186121,0.9950152,-0.0065436,-0.6729217,-0.2000748,0.9961670,-0.0059937,-0.6727772,-0.1997523,0.9963951,-0.0066357,-0.6730530,-0.2006252,0.9964264,-0.0379400,-0.6695174,-0.1966663,0.9956583,-0.0374857,-0.6702138,-0.1982955,0.9955193,-0.0382112,-0.6711088,-0.1983578,0.9950433,0.0471212,-0.6460899,-0.0969702,0.9970483,-0.0940455,-0.6422073,-0.0948236,0.9954857,0.0044127,-0.6063295,-0.1868195,0.9855274,-0.0364335,-0.6036558,-0.1840547,0.9829085,0.1386002,-0.4622550,-0.0684164,0.6359081,-0.1703276,-0.4583368,-0.0560215,0.5738332,0.1483931,-0.3811823,-0.1721976,0.0909557,-0.1626755,-0.3754130,-0.1227008,0.0656540,0.0779029,-0.4296079,-0.2526355,0.0524392,-0.1150642,-0.4451191,-0.2237286,0.0312980,0.0580768,-0.4200086,-0.2630981,0.0853056,-0.0850441,-0.4429668,-0.2432569,0.0577922,0.0550904,-0.4406538,-0.2651498,0.1127954,-0.0868494,-0.4646915,-0.2308670,0.0839462,0.0687328,-0.4284756,-0.2479889,0.1017160,-0.1049137,-0.4461731,-0.2221094,0.0785643,0.1345879,-0.0055514,0.0143373,0.0011244,-0.1342866,-0.0224356,-0.0093369,0.0007991,0.1633866,-0.1784153,-0.1602998,0.0069755,-0.0701336,-0.3251120,-0.1425679,0.0045322,0.2420783,-0.0052133,0.0580070,0.0004823,0.0081266,-0.1175661,-0.0434093,0.0002472,0.2291514,0.0611648,0.1161236,0.0003011,0.0052591,-0.0545660,0.0332538,0.0002272,0.3625007,-0.3763846,-0.1969528,0.0011315,0.0227461,-0.3368088,-0.2679802,0.0010101
face,-0.0153199,-0.6370108,-0.2115492,0.9944246,-0.0031762,-0.6729355,-0.1938758,0.9957657,-0.0026311,-0.6727989,-0.1935498,0.9960016,-0.0032886,-0.6730811,-0.1944619,0.9961141,-0.0343729,-0.6699447,-0.1907077,0.9951936,-0.0339110,-0.6706473,-0.1923240,0.9949839,-0.0346461,-0.6715601,-0.1923617,0.9944931,0.0497995,-0.6459961,-0.0917369,0.9967244,-0.0903887,-0.6436278,-0.0910546,0.9948694,0.0064008,-0.6065810,-0.1795955,0.9836601,-0.0341158,-0.6044443,-0.1774750,0.9810299,0.1388043,-0.4619292,-0.0663803,0.6317814,-0.1679176,-0.4626762,-0.0555373,0.5603975,0.1455430,-0.3783624,-0.1735091,0.0960009,-0.1590755,-0.3861275,-0.1295886,0.0633686,0.0680755,-0.4442555,-0.2535057,0.0566595,-0.1068962,-0.4580266,-0.2299167,0.0306722,0.0484961,-0.4407544,-0.2646822,0.0911986,-0.0769978,-0.4574177,-0.2495572,0.0568832,0.0463448,-0.4622627,-0.2655885,0.1198521,-0.0763485,-0.4751382,-0.2317957,0.0822028,0.0593204,-0.4439551,-0.2487856,0.1079500,-0.0959730,-0.4569447,-0.2261056,0.0768816,0.1342484,-0.0059321,0.0144836,0.0011808,-0.1339594,-0.0219237,-0.0094978,0.0008162,0.1640332,-0.1384896,-0.1705344,0.0069397,-0.0698197,-0.2772023,-0.1512953,0.0044380,0.2416184,0.0580423,0.0222173,0.0004754,-0.0011487,-0.0337567,-0.0884405,0.0002478,0.2282761,0.1268191,0.0778652,0.0003000,-0.0055386,0.0358842,-0.0167009,0.0002293,0.3595344,-0.2965447,-0.2376389,0.0011232,0.0118870,-0.2439885,-0.3231386,0.0010176
face,-0.0134872,-0.6371718,-0.2079508,0.9939092,-0.0009897,-0.6729478,-0.1907291,0.9954195,-0.0004467,-0.6728170,-0.1904026,0.9956619,-0.0011070,-0.6731009,-0.1913331,0.9958516,-0.0320929,-0.6702217,-0.1876330,0.9947861,-0.0316303,-0.6709291,-0.1892478,0.9945052,-0.0323662,-0.6718551,-0.1892678,0.9939992,0.0516608,-0.6459273,-0.0890640,0.9964486,-0.0879398,-0.6444540,-0.0888935,0.9943121,0.0078374,-0.6067843,-0.1759297,0.9821020,-0.0324706,-0.6049835,-0.1740355,0.9794269,0.1389627,-0.4617025,-0.0651418,0.6303627,-0.1660010,-0.4650913,-0.0550384,0.5489175,0.1438043,-0.3764821,-0.1745196,0.1012966,-0.1567545,-0.3902752,-0.1325731,0.0612165,0.0635773,-0.4477792,-0.2541362,0.0610612,-0.1037748,-0.4612836,-0.2307959,0.0300855,0.0440146,-0.4455261,-0.2657610,0.0972273,-0.0741945,-0.4607502,-0.2515730,0.0559957,0.0421023,-0.4673295,-0.2659085,0.1270847,-0.0726930,-0.4772247,-0.2379031,0.0805312,0.0548956,-0.4477229,-0.2493513,0.1142685,-0.0926293,-0.4595459,-0.2289358,0.0753077,0.1339461,-0.0062161,0.0146155,0.0012318,-0.1336623,-0.0215426,-0.0096421,0.0008304,0.1649245,-0.1183665,-0.1741279,0.0069009,-0.0688011,-0.2602645,-0.1569350,0.0043413,0.2414095,0.0830550,0.0104385,0.0004679,-0.0053319,-0.0092555,-0.1054335,0.0002475,0.2281061,0.1522176,0.0652811,0.0002979,-0.0104957,0.0616972,-0.0344059,0.0002304,0.3583970,-0.2686533,-0.2525404,0.0011109,0.0071874,-0.2184404,-0.3449303,0.0010202
face,-0.0007811,-0.6362807,-0.2019057,0.9935501,0.0107210,-0.6717382,-0.1855728,0.9950709,0.0112701,-0.6716523,-0.1852958,0.9953052,0.0106515,-0.6718805,-0.1862588,0.9955828,-0.0200086,-0.6694741,-0.1835382,0.9943873,-0.0195542,-0.6702464,-0.1850489,0.9940478,-0.0202087,-0.6712266,-0.1850712,0.9935358,0.0590465,-0.6454118,-0.0817250,0.9961199,-0.0778186,-0.6442451,-0.0862787,0.9935099,0.0190147,-0.6063284,-0.1684502,0.9814748,-0.0203978,-0.6047990,-0.1681720,0.9784772,0.1432461,-0.4615051,-0.0527569,0.6419309,-0.1616942,-0.4701328,-0.0537737,0.5528189,0.1444043,-0.3695019,-0.1646672,0.1142259,-0.1550206,-0.3898680,-0.1400447,0.0648550,0.0655686,-0.4406805,-0.2514659,0.0699408,-0.0969507,-0.4531514,-0.2673004,0.0330837,0.0444578,-0.4369183,-0.2646038,0.1072078,-0.0665474,-0.4513425,-0.2959527,0.0597637,0.0433748,-0.4595106,-0.2630003,0.1390183,-0.0639062,-0.4692004,-0.2862993,0.0849545,0.0569153,-0.4406119,-0.2459562,0.1251888,-0.0849888,-0.4519057,-0.2668422,0.0790787,0.1333699,-0.0062156,0.0153797,0.0012805,-0.1330314,-0.0214603,-0.0103615,0.0008484,0.1639718,-0.0517434,-0.1732092,0.0070128,-0.0551181,-0.2095019,-0.1588959,0.0043473,0.2396652,0.1497624,0.0026651,0.0004632,-0.0060366,0.0571030,-0.1244859,0.0002552,0.2263481,0.2173798,0.0544658,0.0002958,-0.0120358,0.1300983,-0.0573349,0.0002406,0.3541759,-0.1872218,-0.2677765,0.0010916,0.0017745,-0.1399615,-0.3851295,0.0010453
face,0.0058902,-0.6335567,-0.2031201,0.9935899,0.0161551,-0.6686772,-0.1865651,0.9950430,0.0167635,-0.6686289,-0.1862887,0.9952306,0.0161576,-0.6688409,-0.1872358,0.9955317,-0.0143962,-0.6665981,-0.1837658,0.9943458,-0.0139429,-0.6674162,-0.1853273,0.9939677,-0.0145848,-0.6684438,-0.1853246,0.9935167,0.0616646,-0.6436145,-0.0828443,0.9960704,-0.0744802,-0.6432719,-0.0877993,0.9932475,0.0252813,-0.6044092,-0.1699113,0.9818079,-0.0139691,-0.6031786,-0.1692312,0.9787697,0.1448060,-0.4622951,-0.0467012,0.6511941,-0.1598369,-0.4713698,-0.0537643,0.5594971,0.1549614,-0.3691969,-0.1316860,0.1192093,-0.1632933,-0.3916233,-0.1356698,0.0676584,0.0803968,-0.4280577,-0.2273902,0.0713269,-0.1320512,-0.4486195,-0.2679584,0.0353098,0.0582360,-0.4181705,-0.2446483,0.1088436,-0.1123341,-0.4464009,-0.2981180,0.0634665,0.0545853,-0.4401977,-0.2483345,0.1414047,-0.1095065,-0.4647745,-0.2928670,0.0899984,0.0710836,-0.4266575,-0.2244653,0.1278799,-0.1214879,-0.4475826,-0.2690989,0.0838224,0.1332433,-0.0063644,0.0170386,0.0012822,-0.1328844,-0.0211483,-0.0119584,0.0008475,0.1661996,-0.0594942,-0.1727164,0.0071849,-0.0480885,-0.2072771,-0.1595930,0.0044533,0.2402737,0.1401171,-0.0006445,0.0004603,-0.0038230,0.0666650,-0.1342208,0.0002637,0.2267856,0.2072845,0.0508537,0.0003015,-0.0096387,0.1405192,-0.0684324,0.0002562,0.3550521,-0.1932662,-0.2700021,0.0010775,0.0030382,-0.1245838,-0.3944677,0.0010547
face,0.0138598,-0.6274458,-0.2021006,0.9941469,0.0295278,-0.6601107,-0.1866925,0.9954377,0.0306587,-0.6604636,-0.1863237,0.9955630,0.0301432,-0.6606152,-0.1872761,0.9958575,-0.0011309,-0.6601402,-0.1837771,0.9948108,-0.0005860,-0.6610596,-0.1851583,0.9944516,-0.0010549,-0.6623484,-0.1850998,0.9940851,0.0762944,-0.6277089,-0.0837310,0.9962757,-0.0579934,-0.6375260,-0.0864283,0.9938208,0.0337063,-0.5974969,-0.1692211,0.9833885,-0.0053765,-0.5985570,-0.1668398,0.9807198,0.1480149,-0.4444227,-0.0456153,0.6742125,-0.1484326,-0.4655299,-0.0531083,0.5999618,0.1563182,-0.3547587,-0.1131952,0.1326939,-0.1983766,-0.4061676,-0.1354474,0.1319747,0.0967516,-0.4389476,-0.2064486,0.0923122,-0.1759342,-0.5335586,-0.2688832,0.1115089,0.0670900,-0.4458361,-0.2360968,0.1295913,-0.1516335,-0.5591022,-0.2983336,0.1297334,0.0651222,-0.4676209,-0.2332343,0.1651622,-0.1422333,-0.5715804,-0.2919835,0.1589414,0.0855610,-0.4421516,-0.2049551,0.1495570,-0.1659310,-0.5374157,-0.2703735,0.1491867,0.1348007,-0.0067292,0.0183813,0.0012194,-0.1344116,-0.0211366,-0.0127043,0.0008193,0.1495311,-0.0718699,-0.1725429,0.0067997,-0.0476474,-0.2581552,-0.1958321,0.0041900,0.2338861,0.1391511,0.0018946,0.0004301,-0.0246113,0.0479272,-0.1335782,0.0002451,0.2172831,0.2068410,0.0522988,0.0002773,-0.0451416,0.1184960,-0.0616740,0.0002391,0.3400163,-0.2107503,-0.2955471,0.0009901,-0.0421610,-0.1286126,-0.4375829,0.0009860
face,0.0104930,-0.6229948,-0.1991067,0.9946917,0.0289597,-0.6561685,-0.1854401,0.9958386,0.0300511,-0.6564839,-0.1850268,0.9959263,0.0296962,-0.6566709,-0.1860565,0.9962130,-0.0017104,-0.6555569,-0.1800556,0.9952782,-0.0010973,-0.6566212,-0.1814523,0.9949313,-0.0017590,-0.6578664,-0.1814002,0.9946336,0.0751106,-0.6244720,-0.0846937,0.9965550,-0.0603369,-0.6299202,-0.0766302,0.9943952,0.0333048,-0.5929451,-0.1683563,0.9847855,-0.0059471,-0.5932469,-0.1624942,0.9825149,0.1479797,-0.4431697,-0.0459481,0.6958082,-0.1428500,-0.4550329,-0.0375268,0.6359206,0.1954154,-0.4225498,-0.1205483,0.1909327,-0.2508935,-0.4888189,-0.0614734,0.2134963,0.1709349,-0.6560121,-0.1928606,0.1506392,-0.2054826,-0.7116891,-0.0658388,0.1891831,0.1483710,-0.6999694,-0.2158773,0.1749653,-0.1680962,-0.7524431,-0.0768783,0.1909094,0.1465643,-0.7080195,-0.2031463,0.2100504,-0.1573324,-0.7557099,-0.0477550,0.2208385,0.1623429,-0.6585695,-0.1873503,0.1933441,-0.1912214,-0.7138655,-0.0588520,0.2086448,0.1348504,-0.0066746,0.0178537,0.0011471,-0.1344996,-0.0225744,-0.0119907,0.0007801,0.1499835,-0.0792005,-0.1904131,0.0063260,-0.0444436,-0.2955801,-0.1933006,0.0038605,0.2345273,0.1270581,0.0013164,0.0003936,-0.0365671,0.0182965,-0.1225370,0.0002236,0.2172006,0.1944816,0.0544772,0.0002543,-0.0588244,0.1054583,-0.0299972,0.0002192,0.3420665,-0.2852546,-0.3317087,0.0009100,-0.0557159,-0.2427925,-0.4321730,0.0009122
face,0.0099267,-0.6210886,-0.1989135,0.9951227,0.0271686,-0.6549823,-0.1854678,0.9961177,0.0281999,-0.6552386,-0.1850395,0.9961406,0.0278854,-0.6554454,-0.1860330,0.9964401,-0.0035656,-0.6541565,-0.1795485,0.9956330,-0.0029591,-0.6551984,-0.1809357,0.9952825,-0.0036500,-0.6564037,-0.1808636,0.9950775,0.0752064,-0.6236337,-0.0859222,0.9966441,-0.0613614,-0.6285050,-0.0742917,0.9948621,0.0320407,-0.5907577,-0.1686091,0.9855425,-0.0072880,-0.5909765,-0.1620471,0.9839255,0.1487530,-0.4433404,-0.0465683,0.6989749,-0.1393125,-0.4538403,-0.0309657,0.6657185,0.1986337,-0.4412607,-0.1251351,0.2285438,-0.2592312,-0.5045199,-0.0471940,0.2853838,0.1749068,-0.6770348,-0.1917958,0.1788467,-0.2076558,-0.7309420,-0.0494630,0.2520290,0.1559652,-0.7186131,-0.2132424,0.1946984,-0.1673415,-0.7693958,-0.0619866,0.2369706,0.1553142,-0.7275097,-0.2001756,0.2294881,-0.1579815,-0.7731193,-0.0323915,0.2680674,0.1672372,-0.6795441,-0.1862204,0.2121158,-0.1933140,-0.7329379,-0.0424304,0.2523580,0.1348955,-0.0061287,0.0160991,0.0010733,-0.1345664,-0.0242267,-0.0100247,0.0007401,0.1458792,-0.1005128,-0.2010764,0.0058637,-0.0472519,-0.3277318,-0.1847358,0.0035744,0.2298518,0.0969521,0.0016456,0.0003616,-0.0535772,-0.0313480,-0.1016094,0.0002064,0.2096174,0.1696946,0.0554194,0.0002341,-0.0759668,0.0524098,-0.0069534,0.0002038,0.3380747,-0.3241444,-0.3265676,0.0008450,-0.0732710,-0.2881859,-0.4204280,0.0008608
face,0.0087329,-0.6211390,-0.2048414,0.9955518,0.0252956,-0.6550562,-0.1919391,0.9964264,0.0262559,-0.6553168,-0.1913077,0.9964194,0.0258716,-0.6555598,-0.1923636,0.9967103,-0.0054660,-0.6541012,-0.1850134,0.9959821,-0.0048752,-0.6551452,-0.1863393,0.9956366,-0.0055664,-0.6563401,-0.1864908,0.9954872,0.0753514,-0.6242932,-0.0956876,0.9968975,-0.0624293,-0.6273071,-0.0783495,0.9953151,0.0311885,-0.5909308,-0.1748881,0.9868320,-0.0085149,-0.5907806,-0.1671822,0.9854258,0.1523263,-0.4472211,-0.0556219,0.7265599,-0.1405214,-0.4549207,-0.0432543,0.6967276,0.2383784,-0.5039708,-0.1708455,0.3035537,-0.2461036,-0.5644435,-0.0656265,0.3555213,0.1661702,-0.7385771,-0.2248205,0.2556997,-0.1936382,-0.7841260,-0.1099664,0.3215492,0.1386750,-0.7722483,-0.2502604,0.2605750,-0.1575285,-0.8169447,-0.1280522,0.2950393,0.1378193,-0.7786828,-0.2225056,0.2924820,-0.1521267,-0.8162985,-0.1034042,0.3246210,0.1525558,-0.7397950,-0.2146407,0.2750448,-0.1800653,-0.7826082,-0.1057643,0.3082379,0.1336866,-0.0061353,0.0155698,0.0018677,-0.1334672,-0.0230352,-0.0097312,0.0012650,0.1456843,0.0173554,-0.1931832,0.0068359,-0.0440299,-0.1743043,-0.1780547,0.0038150,0.2104352,0.2511616,-0.0124782,0.0003824,-0.0488777,0.1155078,-0.1072593,0.0002102,0.1945351,0.3179200,0.0356538,0.0002648,-0.0673792,0.1856798,-0.0314895,0.0002183,0.2995836,-0.0367538,-0.3211338,0.0008567,-0.0614223,-0.0688474,-0.4142565,0.0008805
face,0.0078611,-0.6216168,-0.2046386,0.9959742,0.0241217,-0.6553280,-0.1906987,0.9967536,0.0250522,-0.6556270,-0.1900504,0.9967337,0.0246229,-0.6558906,-0.1911307,0.9970065,-0.0065033,-0.6543211,-0.1844078,0.9963481,-0.0059210,-0.6553822,-0.1857072,0.9960238,-0.0066534,-0.6565974,-0.1858886,0.9959065,0.0749519,-0.6247813,-0.0927022,0.9971766,-0.0648288,-0.6262618,-0.0779824,0.9957616,0.0304896,-0.5910547,-0.1743564,0.9880830,-0.0093284,-0.5908554,-0.1673568,0.9868351,0.1525146,-0.4525064,-0.0549192,0.7523611,-0.1408000,-0.4550310,-0.0460750,0.7251688,0.2435564,-0.5419824,-0.1698190,0.3717272,-0.2407885,-0.5982580,-0.0782334,0.4190722,0.1569147,-0.7756240,-0.2215738,0.3258274,-0.1889830,-0.8267409,-0.1131410,0.3842183,0.1317763,-0.8063871,-0.2476864,0.3210178,-0.1494390,-0.8599551,-0.1330001,0.3470091,0.1225938,-0.8112819,-0.2213890,0.3501422,-0.1353926,-0.8576014,-0.1059074,0.3752400,0.1430892,-0.7749923,-0.2113839,0.3334864,-0.1788569,-0.8246603,-0.1089073,0.3588840,0.1330926,-0.0061837,0.0155752,0.0026018,-0.1329182,-0.0221931,-0.0097696,0.0017232,0.1436270,0.0326140,-0.1840021,0.0072922,-0.0444771,-0.1587877,-0.1744854,0.0039183,0.2005499,0.2616984,-0.0122970,0.0003780,-0.0490477,0.1292995,-0.1083069,0.0002084,0.1850443,0.3288329,0.0361261,0.0002699,-0.0660824,0.1994164,-0.0371114,0.0002210,0.2898683,-0.0274276,-0.3195952,0.0008405,-0.0599602,-0.0578699,-0.4161564,0.0008878
face,0.0076930,-0.6233512,-0.2018781,0.9963645,0.0232544,-0.6566168,-0.1863809,0.9970622,0.0241184,-0.6569642,-0.1858235,0.9970365,0.0236476,-0.6572539,-0.1869057,0.9972886,-0.0076231,-0.6553026,-0.1812211,0.9966934,-0.0070689,-0.6564263,-0.1825194,0.9963928,-0.0077524,-0.6576710,-0.1827077,0.9962969,0.0745989,-0.6252034,-0.0851432,0.9974418,-0.0658473,-0.6260325,-0.0754852,0.9961722,0.0305461,-0.5923626,-0.1707103,0.9892387,-0.0097259,-0.5914553,-0.1655366,0.9881237,0.1525059,-0.4581325,-0.0469628,0.7761698,-0.1415895,-0.4580196,-0.0475024,0.7510544,0.2447454,-0.5484816,-0.1689105,0.4334415,-0.2353113,-0.6156825,-0.0902512,0.4762040,0.1537466,-0.7840152,-0.2151341,0.3906184,-0.1689324,-0.8403102,-0.1228695,0.4412165,0.1258781,-0.8154578,-0.2405161,0.3805627,-0.1248817,-0.8722407,-0.1454869,0.3971632,0.1205646,-0.8227155,-0.2153975,0.4070648,-0.1073820,-0.8733476,-0.1200214,0.4240800,0.1387748,-0.7841715,-0.2045328,0.3914482,-0.1530595,-0.8393861,-0.1191883,0.4082132,0.1318325,-0.0062972,0.0168208,0.0035920,-0.1316330,-0.0214071,-0.0112091,0.0022715,0.1441725,0.0484884,-0.1674357,0.0076771,-0.0409258,-0.1366288,-0.1689592,0.0039761,0.1991059,0.2716053,-0.0117822,0.0003714,-0.0464095,0.1504409,-0.1090788,0.0002069,0.1836594,0.3386769,0.0397976,0.0002746,-0.0624249,0.2219949,-0.0413111,0.0002229,0.2925783,-0.0241691,-0.3149078,0.0008242,-0.0560035,-0.0393437,-0.4206746,0.0008964
